ID,LINEA,SENTIDO,PUNTO_INI,INI_LONGITUDE,INI_LATITUDE,PUNTO_FIN,FIN_LONGITUDE,FIN_LATITUDE,CONCAT_SHT,LENGTH
2260,A44A,Ida,T103C78B,-76.47873083,3.43305861,T103C772,-76.47974639,3.43586028,T103C78B-T103C772,325
2261,A44A,Ida,T103C772,-76.47974639,3.43586028,T103C74,-76.48063806,3.43837639,T103C772-T103C74,256
2262,A44A,Ida,T103C74,-76.48063806,3.43837639,T103C73C,-76.48112056,3.43968,T103C74-T103C73C,154
2263,A44A,Ida,T103C73C,-76.48112056,3.43968,A.SANI14,-76.48359917,3.44348861,T103C73C-A.SANI14,871
2267,A44B,Ida,T103D26I,-76.47753167,3.42898167,T103D26O,-76.47734417,3.42623722,T103D26I-T103D26O,316
2268,A44B,Ida,T103D26O,-76.47734417,3.42623722,T103D26P,-76.47764667,3.42476667,T103D26O-T103D26P,155
2269,A44B,Ida,T103D26P,-76.47764667,3.42476667,T103D261,-76.47796694,3.42285083,T103D26P-T103D261,248
2270,A44B,Ida,T103D261,-76.47796694,3.42285083,T103D264,-76.4777675,3.42287833,T103D261-T103D264,190
2271,A44B,Ida,T103D264,-76.4777675,3.42287833,C95K26I7,-76.47634278,3.42591139,T103D264-C95K26I7,430
2272,A44B,Ida,C95K26I7,-76.47634278,3.42591139,C95K26H,-76.47460917,3.42623889,C95K26I7-C95K26H,248
2273,A44B,Ida,C95K26H,-76.47460917,3.42623889,C97K26F1,-76.47245806,3.42639028,C95K26H-C97K26F1,292
2274,A44B,Ida,C97K26F1,-76.47245806,3.42639028,K26CC94,-76.47197444,3.4284975,C97K26F1-K26CC94,332
2275,A44B,Ida,K26CC94,-76.47197444,3.4284975,K26C91,-76.47328639,3.43012556,K26CC94-K26C91,232
2276,A44B,Ida,K26C91,-76.47328639,3.43012556,C84K26DT,-76.47470444,3.43148111,K26C91-C84K26DT,236
2277,A44B,Ida,C84K26DT,-76.47470444,3.43148111,C84K26D1,-76.47636111,3.43020333,C84K26DT-C84K26D1,232
2278,A44B,Ida,C84K26D1,-76.47636111,3.43020333,T103C84,-76.47750333,3.42956694,C84K26D1-T103C84,171
2279,A44B,Ida,T103C84,-76.47750333,3.42956694,T103C78B,-76.47873083,3.43305861,T103C84-T103C78B,422
2280,A44B,Ida,T103C78B,-76.47873083,3.43305861,K26GT103,-76.47944833,3.43365194,T103C78B-K26GT103,670
2281,A44B,Ida,K26GT103,-76.47944833,3.43365194,K26GC76,-76.48123306,3.4348175,K26GT103-K26GC76,236
2282,A44B,Ida,K26GC76,-76.48123306,3.4348175,D26FC73,-76.48315583,3.43607722,K26GC76-D26FC73,299
2283,A44B,Ida,D26FC73,-76.48315583,3.43607722,C73K26B2,-76.48377111,3.43907028,D26FC73-C73K26B2,409
2284,A44B,Ida,C73K26B2,-76.48377111,3.43907028,C73K25U,-76.48386417,3.44077944,C73K26B2-C73K25U,184
2285,A44B,Ida,C73K25U,-76.48386417,3.44077944,A.SANI14,-76.48359917,3.44348861,C73K25U-A.SANI14,689
2286,A44B,Vuelta,A.SANI14,-76.48359917,3.44348861,C73K25S1,-76.484395,3.44085833,A.SANI14-C73K25S1,1169
2287,A44B,Vuelta,C73K25S1,-76.484395,3.44085833,C73K25C,-76.48430444,3.43787139,C73K25S1-C73K25C,326
2288,A44B,Vuelta,C73K25C,-76.48430444,3.43787139,C73K26G4,-76.48370806,3.43434194,C73K25C-C73K26G4,533
2289,A44B,Vuelta,C73K26G4,-76.48370806,3.43434194,D26F1T73,-76.48258,3.43603694,C73K26G4-D26F1T73,316
2290,A44B,Vuelta,D26F1T73,-76.48258,3.43603694,K26GC75,-76.481435,3.43488639,D26F1T73-K26GC75,208
2291,A44B,Vuelta,K26GC75,-76.481435,3.43488639,T103C79,-76.47878889,3.43242333,K26GC75-T103C79,417
2292,A44B,Vuelta,T103C79,-76.47878889,3.43242333,T103D26I,-76.47753167,3.42898167,T103C79-T103D26I,400
2296,A45A,Ida,A.SANIN6,-76.48340583,3.44380556,C73D18,-76.48377361,3.44516389,A.SANIN6-C73D18,184
2297,A45A,Ida,C73D18,-76.48377361,3.44516389,C73K112,-76.48325167,3.4481925,C73D18-C73K112,342
2298,A45A,Ida,C73K112,-76.48325167,3.4481925,C73K8,-76.48273139,3.45140333,C73K112-C73K8,334
2299,A45A,Ida,C73K8,-76.48273139,3.45140333,C73K7R,-76.48216167,3.45412167,C73K8-C73K7R,291
2300,A45A,Ida,C73K7R,-76.48216167,3.45412167,C73K7M,-76.48163667,3.45633,C73K7R-C73K7M,245
2301,A45A,Ida,C73K7M,-76.48163667,3.45633,K7LC73,-76.48051278,3.45683167,C73K7M-K7LC73,168
2302,A45A,Ida,K7LC73,-76.48051278,3.45683167,K7LC76,-76.47914,3.45674,K7LC73-K7LC76,152
2303,A45A,Ida,K7LC76,-76.47914,3.45674,C81K7HBS,-76.47869944,3.45942667,K7LC76-C81K7HBS,389
2304,A45A,Ida,C81K7HBS,-76.47869944,3.45942667,C81K7E,-76.47902417,3.46158028,C81K7HBS-C81K7E,292
2305,A45A,Ida,C81K7E,-76.47902417,3.46158028,C81K7D,-76.47931444,3.46372,C81K7E-C81K7D,241
2306,A45A,Ida,C81K7D,-76.47931444,3.46372,C84K7C,-76.47759361,3.46536222,C81K7D-C84K7C,344
2307,A45A,Ida,C84K7C,-76.47759361,3.46536222,C84K7A,-76.47799361,3.46659694,C84K7C-C84K7A,144
2308,A45A,Ida,C84K7A,-76.47799361,3.46659694,C86K7AB,-76.47675139,3.46697361,C84K7A-C86K7AB,291
2309,A45A,Vuelta,C86K7AB,-76.47675139,3.46697361,K7CC86,-76.47708694,3.46532361,C86K7AB-K7CC86,256
2310,A45A,Vuelta,K7CC86,-76.47708694,3.46532361,C73K7CBI,-76.48036722,3.46337722,K7CC86-C73K7CBI,460
2311,A45A,Vuelta,C73K7CBI,-76.48036722,3.46337722,C73K7F,-76.48093167,3.46074667,C73K7CBI-C73K7F,286
2312,A45A,Vuelta,C73K7F,-76.48093167,3.46074667,C73K7LB,-76.48186833,3.45705,C73K7F-C73K7LB,410
2313,A45A,Vuelta,C73K7LB,-76.48186833,3.45705,C73K7RB,-76.48254667,3.45410333,C73K7LB-C73K7RB,336
2314,A45A,Vuelta,C73K7RB,-76.48254667,3.45410333,C73K81,-76.4831,3.4515,C73K7RB-C73K81,282
2315,A45A,Vuelta,C73K81,-76.4831,3.4515,C73K11,-76.48413306,3.44727361,C73K81-C73K11,456
2316,A45A,Vuelta,C73K11,-76.48413306,3.44727361,C73D151,-76.48433972,3.44574167,C73K11-C73D151,171
2317,A45A,Vuelta,C73D151,-76.48433972,3.44574167,A.SANIN6,-76.48340583,3.44380556,C73D151-A.SANIN6,671
2321,A45B,Ida,C52K14,-76.49955639,3.44463333,C44K15,-76.50305889,3.44476028,C52K14-C44K15,483
2322,A45B,Ida,C44K15,-76.50305889,3.44476028,C44K12C,-76.50373889,3.44743472,C44K15-C44K12C,306
2323,A45B,Ida,C44K12C,-76.50373889,3.44743472,C44K12,-76.50412833,3.44909972,C44K12C-C44K12,190
2324,A45B,Ida,C44K12,-76.50412833,3.44909972,C44K9,-76.50490611,3.45211278,C44K12-C44K9,362
2325,A45B,Ida,C44K9,-76.50490611,3.45211278,K8C44B,-76.50338889,3.45302028,C44K9-K8C44B,289
2326,A45B,Ida,K8C44B,-76.50338889,3.45302028,K8C492,-76.50041333,3.45265833,K8C44B-K8C492,333
2327,A45B,Ida,K8C492,-76.50041333,3.45265833,K8C522,-76.49777944,3.45248111,K8C492-K8C522,237
2328,A45B,Ida,K8C522,-76.49777944,3.45248111,K8C562,-76.495865,3.45238667,K8C522-K8C562,261
2329,A45B,Ida,K8C562,-76.495865,3.45238667,K8C582,-76.49316667,3.45253167,K8C562-K8C582,298
2330,A45B,Ida,K8C582,-76.49316667,3.45253167,K8C592,-76.49023167,3.45250833,K8C582-K8C592,322
2331,A45B,Ida,K8C592,-76.49023167,3.45250833,K8C703,-76.48679167,3.45207111,K8C592-K8C703,385
2332,A45B,Ida,K8C703,-76.48679167,3.45207111,K8C702,-76.48680556,3.45229556,K8C703-K8C702,809
2333,A45B,Ida,K8C702,-76.48680556,3.45229556,C63K8,-76.48841722,3.45282306,K8C702-C63K8,224
2334,A45B,Vuelta,C63K8,-76.48841722,3.45282306,C63K7S,-76.48821194,3.45507667,C63K8-C63K7S,251
2335,A45B,Vuelta,C63K7S,-76.48821194,3.45507667,C63K7F,-76.48841667,3.45776639,C63K7S-C63K7F,307
2336,A45B,Vuelta,C63K7F,-76.48841667,3.45776639,C63K7E,-76.48895333,3.45969694,C63K7F-C63K7E,223
2337,A45B,Vuelta,C63K7E,-76.48895333,3.45969694,K7CC64,-76.4884775,3.46153361,C63K7E-K7CC64,270
2338,A45B,Vuelta,K7CC64,-76.4884775,3.46153361,K7CC68,-76.48577861,3.46251639,K7CC64-K7CC68,326
2339,A45B,Vuelta,K7CC68,-76.48577861,3.46251639,K7CC692,-76.48435444,3.4628075,K7CC68-K7CC692,167
2340,A45B,Vuelta,K7CC692,-76.48435444,3.4628075,K7EBC69,-76.48399944,3.46071306,K7CC692-K7EBC69,333
2341,A45B,Vuelta,K7EBC69,-76.48399944,3.46071306,C67K7E,-76.486425,3.45962833,K7EBC69-C67K7E,315
2342,A45B,Vuelta,C67K7E,-76.486425,3.45962833,K7LC67A,-76.48586333,3.457485,C67K7E-K7LC67A,313
2343,A45B,Vuelta,K7LC67A,-76.48586333,3.457485,K7LC64,-76.48815278,3.45768389,K7LC67A-K7LC64,255
2344,A45B,Vuelta,K7LC64,-76.48815278,3.45768389,C63K7P,-76.48816444,3.45631611,K7LC64-C63K7P,172
2345,A45B,Vuelta,C63K7P,-76.48816444,3.45631611,C61K7RB,-76.48981444,3.45558444,C63K7P-C61K7RB,267
2346,A45B,Vuelta,C61K7RB,-76.48981444,3.45558444,C61K7VBS,-76.49006889,3.45300889,C61K7RB-C61K7VBS,412
2347,A45B,Vuelta,C61K7VBS,-76.49006889,3.45300889,K8C59,-76.49252333,3.45278833,C61K7VBS-K8C59,302
2348,A45B,Vuelta,K8C59,-76.49252333,3.45278833,K8C561,-76.49561167,3.45260833,K8C59-K8C561,342
2349,A45B,Vuelta,K8C561,-76.49561167,3.45260833,C52K8,-76.49876361,3.45229722,K8C561-C52K8,384
2350,A45B,Vuelta,C52K8,-76.49876361,3.45229722,C52K10,-76.49898417,3.45003222,C52K8-C52K10,253
2351,A45B,Vuelta,C52K10,-76.49898417,3.45003222,C52K12,-76.49920111,3.44802944,C52K10-C52K12,224
2352,A45B,Vuelta,C52K12,-76.49920111,3.44802944,C52K12C,-76.49939333,3.44633389,C52K12-C52K12C,189
2353,A45B,Vuelta,C52K12C,-76.49939333,3.44633389,C52K14,-76.49955639,3.44463333,C52K12C-C52K14,189
2357,A72A,Ida,T.C-A3,-76.549365,3.41441444,K52C31,-76.55280444,3.4154775,T.C-A3-K52C31,624
2358,A72A,Ida,K52C31,-76.55280444,3.4154775,K52C1,-76.55529139,3.41639833,K52C31-K52C1,318
2359,A72A,Ida,K52C1,-76.55529139,3.41639833,C3OD511,-76.55622861,3.41684167,K52C1-C3OD511,144
2360,A72A,Ida,C3OD511,-76.55622861,3.41684167,D50C61,-76.55800222,3.41618833,C3OD511-D50C61,196
2361,A72A,Ida,D50C61,-76.55800222,3.41618833,C7OK52,-76.559285,3.41701889,D50C61-C7OK52,197
2362,A72A,Ida,C7OK52,-76.559285,3.41701889,C7OK51A,-76.56029333,3.41676472,C7OK52-C7OK51A,177
2363,A72A,Ida,C7OK51A,-76.56029333,3.41676472,K52D502,-76.55961917,3.41557472,C7OK51A-K52D502,167
2364,A72A,Ida,K52D502,-76.55961917,3.41557472,D52K54D,-76.56157861,3.41464528,K52D502-D52K54D,273
2365,A72A,Ida,D52K54D,-76.56157861,3.41464528,D51C13AO,-76.56291028,3.41341139,D52K54D-D51C13AO,229
2366,A72A,Ida,D51C13AO,-76.56291028,3.41341139,D51C14OE,-76.56603667,3.4122975,D51C13AO-D51C14OE,382
2367,A72A,Ida,D51C14OE,-76.56603667,3.4122975,D51C14E,-76.56599111,3.41224417,D51C14OE-D51C14E,67
2368,A72A,Ida,D51C14E,-76.56599111,3.41224417,D51C14O,-76.56344833,3.41283917,D51C14E-D51C14O,294
2369,A72A,Ida,D51C14O,-76.56344833,3.41283917,D51K54D,-76.56141194,3.41463583,D51C14O-D51K54D,333
2370,A72A,Ida,D51K54D,-76.56141194,3.41463583,D51C82,-76.55850111,3.41541889,D51K54D-D51C82,341
2371,A72A,Ida,D51C82,-76.55850111,3.41541889,D51C52,-76.5567175,3.41606222,D51C82-D51C52,203
2372,A72A,Ida,D51C52,-76.5567175,3.41606222,K52C22,-76.55269611,3.41531,D51C52-K52C22,510
2373,A72A,Ida,K52C22,-76.55269611,3.41531,T.C-A3,-76.549365,3.41441444,K52C22-T.C-A3,495
2377,A72B,Ida,T.C-A4,-76.5491425,3.41448667,K52C31,-76.55280444,3.4154775,T.C-A4-K52C31,615
2378,A72B,Ida,K52C31,-76.55280444,3.4154775,K52C1,-76.55529139,3.41639833,K52C31-K52C1,318
2379,A72B,Ida,K52C1,-76.55529139,3.41639833,C3OD511,-76.55622861,3.41684167,K52C1-C3OD511,144
2380,A72B,Ida,C3OD511,-76.55622861,3.41684167,D50C61,-76.55800222,3.41618833,C3OD511-D50C61,196
2381,A72B,Ida,D50C61,-76.55800222,3.41618833,C7OK52,-76.559285,3.41701889,D50C61-C7OK52,197
2382,A72B,Ida,C7OK52,-76.559285,3.41701889,C7OK51A,-76.56029333,3.41676472,C7OK52-C7OK51A,177
2383,A72B,Ida,C7OK51A,-76.56029333,3.41676472,K52D502,-76.55961917,3.41557472,C7OK51A-K52D502,167
2384,A72B,Ida,K52D502,-76.55961917,3.41557472,D51C82,-76.55850111,3.41541889,K52D502-D51C82,137
2385,A72B,Ida,D51C82,-76.55850111,3.41541889,D51C52,-76.5567175,3.41606222,D51C82-D51C52,203
2386,A72B,Ida,D51C52,-76.5567175,3.41606222,K52C22,-76.55269611,3.41531,D51C52-K52C22,510
2387,A72B,Ida,K52C22,-76.55269611,3.41531,T.C-A4,-76.5491425,3.41448667,K52C22-T.C-A4,531
2391,A78A,Ida,C5K701,-76.54596833,3.39290028,K73C4,-76.54793167,3.39172639,C5K701-K73C4,330
2392,A78A,Ida,K73C4,-76.54793167,3.39172639,K73C3,-76.54961444,3.39148167,K73C4-K73C3,188
2393,A78A,Ida,K73C3,-76.54961444,3.39148167,C2AK73B,-76.55152139,3.39039583,K73C3-C2AK73B,328
2394,A78A,Ida,C2AK73B,-76.55152139,3.39039583,K74C2,-76.55363417,3.39022611,C2AK73B-K74C2,275
2395,A78A,Ida,K74C2,-76.55363417,3.39022611,C1CK73,-76.55377611,3.39154,K74C2-C1CK73,156
2396,A78A,Ida,C1CK73,-76.55377611,3.39154,K70C1B,-76.55522722,3.39303889,C1CK73-K70C1B,354
2397,A78A,Ida,K70C1B,-76.55522722,3.39303889,K70C1OE1,-76.5573,3.39256333,K70C1B-K70C1OE1,240
2398,A78A,Ida,K70C1OE1,-76.5573,3.39256333,C2OEK721,-76.55796861,3.39058167,K70C1OE1-C2OEK721,262
2399,A78A,Ida,C2OEK721,-76.55796861,3.39058167,C2AOK74C,-76.55854833,3.38911667,C2OEK721-C2AOK74C,226
2400,A78A,Ida,C2AOK74C,-76.55854833,3.38911667,C2AOEK75,-76.55878889,3.38760667,C2AOK74C-C2AOEK75,189
2401,A78A,Ida,C2AOEK75,-76.55878889,3.38760667,C1AOEK75,-76.557375,3.38916667,C2AOEK75-C1AOEK75,310
2402,A78A,Ida,C1AOEK75,-76.557375,3.38916667,C1AK73B1,-76.55721667,3.390445,C1AOEK75-C1AK73B1,143
2403,A78A,Ida,C1AK73B1,-76.55721667,3.390445,C1AOEK72,-76.55719833,3.3922,C1AK73B1-C1AOEK72,197
2404,A78A,Ida,C1AOEK72,-76.55719833,3.3922,K70C1A,-76.55540806,3.39291389,C1AOEK72-K70C1A,246
2405,A78A,Ida,K70C1A,-76.55540806,3.39291389,K70C1C,-76.55330278,3.39331306,K70C1A-K70C1C,238
2406,A78A,Ida,K70C1C,-76.55330278,3.39331306,K70C2C,-76.55034972,3.39370111,K70C1C-K70C2C,330
2407,A78A,Ida,K70C2C,-76.55034972,3.39370111,K70C3C,-76.54761028,3.3941025,K70C2C-K70C3C,307
2408,A78A,Ida,K70C3C,-76.54761028,3.3941025,C5K701,-76.54596833,3.39290028,K70C3C-C5K701,310
2412,P10A,Ida,UNIV1,-76.52925167,3.367005,UNIVAL2,-76.53685167,3.370985,UNIV1-UNIVAL2,1178
2413,P10A,Ida,UNIVAL2,-76.53685167,3.370985,C13K100,-76.5371675,3.37356972,UNIVAL2-C13K100,314
