PRODUCTO,VEH_ID,QPAX,CRD_SNR,O_ESTACION,D_ESTACION,O_ID_ESTACION,D_ID_ESTACION,TRONCAL,HORA_MATSIM,1_USO,START,END
UNIVIAJE-II,1306,1,15904,ESTADIO,REFUGIO,11,6,YES,79620,0,0,YES
UNIVIAJE-II,1203,1,15908,TEQUENDAMA,CHIMINANGOS,10,38,YES,52380,0,YES,0
UNIVIAJE-II,1201,1,15908,TEQUENDAMA,CHIMINANGOS,10,38,YES,65640,0,0,YES
UNIVIAJE-II,4303,1,15927,AMERICAS,PLZ TOROS,44,8,YES,55140,0,YES,0
UNIVIAJE-II,4301,1,15927,AMERICAS,CHIMINANGOS,44,38,YES,58260,0,0,0
UNIVIAJE-II,4303,1,15927,AMERICAS,CHIMINANGOS,44,38,YES,64500,0,0,0
UNIVIAJE-II,4303,1,15927,AMERICAS,REFUGIO,44,6,YES,67740,0,0,YES
UNIVIAJE-II,1201,1,15973,TEQUENDAMA,PLZ TOROS,10,8,YES,33240,0,YES,0
UNIVIAJE-II,1203,1,15973,TEQUENDAMA,PLZ TOROS,10,8,YES,72420,0,0,YES
UNIVIAJE-II,1306,1,15986,ESTADIO,PAMPALINDA,11,7,YES,71580,0,YES,0
UNIVIAJE-II,1306,1,15986,ESTADIO,CALDAS,11,5,YES,82020,0,0,YES
UNIVIAJE-II,3001,1,15994,CENTRO,UNIVERSIDA,28,39,YES,43440,0,YES,0
UNIVIAJE-II,3002,1,15994,CENTRO,CAPRI,28,4,YES,61740,0,0,YES
UNIVIAJE-II,1906,1,16002,PETECUY,LIDO,24,9,YES,51900,0,YES,0
UNIVIAJE-II,1904,1,16002,PETECUY,ESTADIO,24,11,YES,63720,0,0,YES
UNIVIAJE-II,1906,1,16015,PETECUY,UNIVERSIDA,24,39,YES,49920,0,YES,0
UNIVIAJE-II,1906,1,16015,PETECUY,PAMPALINDA,24,7,YES,62280,0,0,YES
UNIVIAJE-II,1906,1,16020,PETECUY,AMERICAS,24,44,YES,42780,0,YES,0
UNIVIAJE-II,1904,1,16020,PETECUY,VERSALLES,24,43,YES,43800,0,0,0
UNIVIAJE-II,1906,1,16020,PETECUY,CHIMINANGOS,24,38,YES,69120,0,0,YES
UNIVIAJE-II,1002,1,16053,UND DEPORT,UNIVERSIDA,40,39,YES,34440,0,YES,0
UNIVIAJE-II,1003,1,16053,UND DEPORT,PAMPALINDA,40,7,YES,78780,0,0,YES
UNIVIAJE-II,1203,1,16057,TEQUENDAMA,CALDAS,10,5,YES,40440,0,YES,0
UNIVIAJE-II,1203,1,16057,TEQUENDAMA,PAMPALINDA,10,7,YES,50520,0,0,0
UNIVIAJE-II,1202,1,16057,TEQUENDAMA,PAMPALINDA,10,7,YES,57900,0,0,0
UNIVIAJE-II,1202,1,16057,TEQUENDAMA,UNIVERSIDA,10,39,YES,79260,0,0,YES
UNIVIAJE-II,113,1,16063,UNIVERSIDA,CAPRI,39,4,YES,56760,0,YES,0
UNIVIAJE-II,112,1,16063,UNIVERSIDA,CALDAS,39,5,YES,60480,0,0,YES
UNIVIAJE-II,3202,1,16079,ERMITA,REFUGIO,29,6,YES,65520,0,YES,0
UNIVIAJE-II,3202,1,16079,ERMITA,REFUGIO,29,6,YES,70620,0,0,YES
UNIVIAJE-II,1002,1,16092,UND DEPORT,UNIVERSIDA,40,39,YES,28980,0,YES,0
UNIVIAJE-II,1002,1,16092,UND DEPORT,UNIVERSIDA,40,39,YES,61380,0,0,0
UNIVIAJE-II,1003,1,16092,UND DEPORT,CHIMINANGOS,40,38,YES,71760,0,0,YES
UNIVIAJE-II,6103,1,16103,TERMINAL MENGA,LIDO,56,9,YES,54420,0,YES,0
UNIVIAJE-II,6104,1,16103,TERMINAL MENGA,SALOMIA,56,36,YES,62760,0,0,0
UNIVIAJE-II,6104,1,16103,TERMINAL MENGA,CALDAS,56,5,YES,67260,0,0,0
UNIVIAJE-II,6103,1,16103,TERMINAL MENGA,REFUGIO,56,6,YES,71880,0,0,0
UNIVIAJE-II,6103,1,16103,TERMINAL MENGA,REFUGIO,56,6,YES,76440,0,0,YES
UNIVIAJE-II,3101,1,16107,CAICEDO,UNIVERSIDA,42,39,YES,43620,0,YES,0
UNIVIAJE-II,3102,1,16107,CAICEDO,UNIVERSIDA,42,39,YES,56580,0,0,0
UNIVIAJE-II,3102,1,16107,CAICEDO,UNIVERSIDA,42,39,YES,59580,0,0,0
UNIVIAJE-II,3102,1,16107,CAICEDO,UNIVERSIDA,42,39,YES,63420,0,0,0
UNIVIAJE-II,3102,1,16107,CAICEDO,FLORA IND,42,37,YES,75780,0,0,YES
UNIVIAJE-II,1306,1,16115,ESTADIO,CALDAS,11,5,YES,71700,0,YES,0
UNIVIAJE-II,1306,1,16115,ESTADIO,PAMPALINDA,11,7,YES,76920,0,0,YES
UNIVIAJE-II,1503,1,16117,ST LIBRADA,CALDAS,13,5,YES,67560,0,YES,0
UNIVIAJE-II,1503,1,16117,ST LIBRADA,SALOMIA,13,36,YES,81120,0,0,YES
UNIVIAJE-II,1103,1,16134,LIDO,CHIMINANGOS,9,38,YES,31800,0,YES,0
UNIVIAJE-II,1103,1,16134,LIDO,CALDAS,9,5,YES,55440,0,0,0
UNIVIAJE-II,1103,1,16134,LIDO,PAMPALINDA,9,7,YES,63300,0,0,YES
UNIVIAJE-II,113,1,16141,UNIVERSIDA,CAPRI,39,4,YES,55380,0,YES,0
UNIVIAJE-II,112,1,16141,UNIVERSIDA,CAPRI,39,4,YES,60600,0,0,0
UNIVIAJE-II,113,1,16141,UNIVERSIDA,CAPRI,39,4,YES,66240,0,0,YES
UNIVIAJE-II,1503,1,16155,ST LIBRADA,FATIMA,13,33,YES,29640,0,YES,0
UNIVIAJE-II,1503,1,16155,ST LIBRADA,CHIMINANGOS,13,38,YES,39780,0,0,0
UNIVIAJE-II,1503,1,16155,ST LIBRADA,UNIVERSIDA,13,39,YES,48840,0,0,0
UNIVIAJE-II,1506,1,16155,ST LIBRADA,PAMPALINDA,13,7,YES,60420,0,0,0
UNIVIAJE-II,1504,1,16155,ST LIBRADA,CAPRI,13,4,YES,66600,0,0,0
UNIVIAJE-II,1506,1,16155,ST LIBRADA,TEQUENDAMA,13,10,YES,72540,0,0,YES
UNIVIAJE-II,104,1,16161,UNIVERSIDA,CAPRI,39,4,YES,25020,0,YES,0
UNIVIAJE-II,104,1,16161,UNIVERSIDA,PAMPALINDA,39,7,YES,27960,0,0,0
UNIVIAJE-II,104,1,16161,UNIVERSIDA,CAPRI,39,4,YES,32640,0,0,0
UNIVIAJE-II,104,1,16161,UNIVERSIDA,CALDAS,39,5,YES,36420,0,0,0
UNIVIAJE-II,104,1,16161,UNIVERSIDA,CAPRI,39,4,YES,45000,0,0,0
UNIVIAJE-II,104,1,16161,UNIVERSIDA,MELENDEZ,39,3,YES,55380,0,0,0
UNIVIAJE-II,104,1,16161,UNIVERSIDA,CHIMINANGOS,39,38,YES,64740,0,0,0
UNIVIAJE-II,104,1,16161,UNIVERSIDA,CALDAS,39,5,YES,76500,0,0,YES
UNIVIAJE-II,701,1,16170,REFUGIO,PAMPALINDA,6,7,YES,33540,0,YES,0
UNIVIAJE-II,701,1,16170,REFUGIO,UNIVERSIDA,6,39,YES,58080,0,0,0
UNIVIAJE-II,701,1,16170,REFUGIO,CAPRI,6,4,YES,64920,0,0,YES
UNIVIAJE-II,603,1,16171,CALDAS,UNIVERSIDA,5,39,YES,31020,0,YES,0
UNIVIAJE-II,603,1,16171,CALDAS,UNIVERSIDA,5,39,YES,45780,0,0,0
UNIVIAJE-II,602,1,16171,CALDAS,UNIVERSIDA,5,39,YES,51900,0,0,0
UNIVIAJE-II,602,1,16171,CALDAS,UNIVERSIDA,5,39,YES,57240,0,0,0
UNIVIAJE-II,603,1,16171,CALDAS,UNIVERSIDA,5,39,YES,66240,0,0,0
UNIVIAJE-II,602,1,16171,CALDAS,UNIVERSIDA,5,39,YES,79200,0,0,YES
UNIVIAJE-II,1103,1,18263,LIDO,CAPRI,9,4,YES,55260,0,YES,0
UNIVIAJE-II,1103,1,18263,LIDO,CALDAS,9,5,YES,63120,0,0,YES
UNIVIAJE-II,3202,1,18271,ERMITA,PLZ TOROS,29,8,YES,39960,0,YES,0
UNIVIAJE-II,3202,1,18271,ERMITA,FLORA IND,29,37,YES,54900,0,0,0
UNIVIAJE-II,3202,1,18271,ERMITA,ERMITA,29,29,YES,59820,0,0,0
UNIVIAJE-II,3202,1,18271,ERMITA,ERMITA,29,29,YES,74280,0,0,YES
UNIVIAJE-II,3204,1,18272,ERMITA,REFUGIO,29,6,YES,40200,0,YES,0
UNIVIAJE-II,3203,1,18272,ERMITA,PAMPALINDA,29,7,YES,63600,0,0,YES
UNIVIAJE-II,1904,1,18317,PETECUY,UNIVERSIDA,24,39,YES,54000,0,YES,0
UNIVIAJE-II,1906,1,18317,PETECUY,ESTADIO,24,11,YES,68760,0,0,YES
UNIVIAJE-II,4403,1,18329,VERSALLES,REFUGIO,43,6,YES,46320,0,YES,0
UNIVIAJE-II,4403,1,18329,VERSALLES,CHIMINANGOS,43,38,YES,57480,0,0,0
UNIVIAJE-II,4403,1,18329,VERSALLES,REFUGIO,43,6,YES,72900,0,0,YES
UNIVIAJE-II,1203,1,18330,TEQUENDAMA,PAMPALINDA,10,7,YES,37860,0,YES,0
UNIVIAJE-II,1203,1,18330,TEQUENDAMA,CALDAS,10,5,YES,50760,0,0,0
UNIVIAJE-II,1203,1,18330,TEQUENDAMA,CALDAS,10,5,YES,58500,0,0,0
UNIVIAJE-II,1203,1,18330,TEQUENDAMA,PLZ TOROS,10,8,YES,67380,0,0,YES
UNIVIAJE-II,3101,1,18332,CAICEDO,UNIVERSIDA,42,39,YES,41340,0,YES,0
UNIVIAJE-II,3102,1,18332,CAICEDO,UNIVERSIDA,42,39,YES,67860,0,0,YES
UNIVIAJE-II,3703,1,18344,MANZANARES,SALOMIA,34,36,YES,32520,0,YES,0
UNIVIAJE-II,3703,1,18344,MANZANARES,MANZANARES,34,34,YES,48660,0,0,0
UNIVIAJE-II,3703,1,18344,MANZANARES,CHIMINANGOS,34,38,YES,65460,0,0,YES
UNIVIAJE-II,112,1,18359,UNIVERSIDA,CAPRI,39,4,YES,23160,0,YES,0
UNIVIAJE-II,112,1,18359,UNIVERSIDA,CAPRI,39,4,YES,39240,0,0,0
UNIVIAJE-II,112,1,18359,UNIVERSIDA,REFUGIO,39,6,YES,53820,0,0,0
UNIVIAJE-II,113,1,18359,UNIVERSIDA,CAPRI,39,4,YES,60120,0,0,YES
UNIVIAJE-II,701,1,18366,REFUGIO,PLZ TOROS,6,8,YES,60120,0,YES,0
UNIVIAJE-II,701,1,18366,REFUGIO,CHIMINANGOS,6,38,YES,72480,0,0,YES
UNIVIAJE-II,1805,1,18371,SUCRE,ERMITA,23,29,YES,52380,0,YES,0
UNIVIAJE-II,1805,1,18371,SUCRE,SUCRE,23,23,YES,65460,0,0,YES
UNIVIAJE-II,3202,1,18377,ERMITA,CALDAS,29,5,YES,66180,0,YES,0
UNIVIAJE-II,3202,1,18377,ERMITA,CALDAS,29,5,YES,69780,0,0,YES
UNIVIAJE-II,3202,1,18397,ERMITA,CALDAS,29,5,YES,66720,0,YES,0
UNIVIAJE-II,3202,1,18397,ERMITA,CAPRI,29,4,YES,69660,0,0,YES
UNIVIAJE-II,3002,1,18436,CENTRO,CHIMINANGOS,28,38,YES,36120,0,YES,0
UNIVIAJE-II,3001,1,18436,CENTRO,CAPRI,28,4,YES,55740,0,0,YES
UNIVIAJE-II,1203,1,18440,TEQUENDAMA,UNIVERSIDA,10,39,YES,24300,0,YES,0
UNIVIAJE-II,1201,1,18440,TEQUENDAMA,CALDAS,10,5,YES,55380,0,0,0
UNIVIAJE-II,1203,1,18440,TEQUENDAMA,REFUGIO,10,6,YES,68220,0,0,YES
UNIVIAJE-II,1306,1,18450,ESTADIO,CHIMINANGOS,11,38,YES,41340,0,YES,0
UNIVIAJE-II,1306,1,18450,ESTADIO,UNIVERSIDA,11,39,YES,66720,0,0,YES
UNIVIAJE-II,4703,1,18452,ALAMOS,CAICEDO,47,42,YES,37920,0,YES,0
UNIVIAJE-II,4701,1,18452,ALAMOS,PLZ TOROS,47,8,YES,38700,0,0,0
UNIVIAJE-II,4703,1,18452,ALAMOS,CHIMINANGOS,47,38,YES,47700,0,0,0
UNIVIAJE-II,4703,1,18452,ALAMOS,UNIVERSIDA,47,39,YES,50880,0,0,0
UNIVIAJE-II,4703,1,18452,ALAMOS,CENTRO,47,28,YES,54300,0,0,0
UNIVIAJE-II,4703,1,18452,ALAMOS,UND DEPORT,47,40,YES,60960,0,0,0
UNIVIAJE-II,4701,1,18452,ALAMOS,CHIMINANGOS,47,38,YES,64500,0,0,0
UNIVIAJE-II,4703,1,18452,ALAMOS,UNIVERSIDA,47,39,YES,64800,0,0,0
UNIVIAJE-II,4703,1,18452,ALAMOS,UND DEPORT,47,40,YES,70080,0,0,YES
UNIVIAJE-II,3001,1,18456,CENTRO,CAPRI,28,4,YES,41520,0,YES,0
UNIVIAJE-II,3001,1,18456,CENTRO,CAPRI,28,4,YES,61380,0,0,YES
UNIVIAJE-II,3006,1,18458,CENTRO,PLZ TOROS,28,8,YES,37500,0,YES,0
UNIVIAJE-II,3006,1,18458,CENTRO,REFUGIO,28,6,YES,44340,0,0,0
UNIVIAJE-II,3006,1,18458,CENTRO,CAPRI,28,4,YES,51660,0,0,0
UNIVIAJE-II,3006,1,18458,CENTRO,CALDAS,28,5,YES,67020,0,0,0
UNIVIAJE-II,3006,1,18458,CENTRO,CAPRI,28,4,YES,70140,0,0,YES
UNIVIAJE-II,3006,1,18462,CENTRO,CAPRI,28,4,YES,60240,0,YES,0
UNIVIAJE-II,3006,1,18462,CENTRO,CALDAS,28,5,YES,65220,0,0,YES
UNIVIAJE-II,1002,1,18463,UND DEPORT,CHIMINANGOS,40,38,YES,48540,0,YES,0
UNIVIAJE-II,1003,1,18463,UND DEPORT,PAMPALINDA,40,7,YES,56220,0,0,YES
UNIVIAJE-II,1906,1,18465,PETECUY,ST LIBRADA,24,13,YES,39660,0,YES,0
UNIVIAJE-II,1904,1,18465,PETECUY,PETECUY,24,24,YES,45420,0,0,0
UNIVIAJE-II,1904,1,18465,PETECUY,REFUGIO,24,6,YES,69900,0,0,YES
UNIVIAJE-II,1302,1,18469,ESTADIO,UNIVERSIDA,11,39,YES,33600,0,YES,0
UNIVIAJE-II,1302,1,18469,ESTADIO,CHIMINANGOS,11,38,YES,37860,0,0,0
UNIVIAJE-II,1303,1,18469,ESTADIO,CHIMINANGOS,11,38,YES,43680,0,0,0
UNIVIAJE-II,1302,1,18469,ESTADIO,CHIMINANGOS,11,38,YES,72300,0,0,0
UNIVIAJE-II,1301,1,18469,ESTADIO,CAPRI,11,4,YES,80160,0,0,YES
UNIVIAJE-II,104,1,18478,UNIVERSIDA,CAPRI,39,4,YES,22440,0,YES,0
UNIVIAJE-II,104,1,18478,UNIVERSIDA,CAPRI,39,4,YES,29940,0,0,0
UNIVIAJE-II,104,1,18478,UNIVERSIDA,CAPRI,39,4,YES,42900,0,0,0
UNIVIAJE-II,104,1,18478,UNIVERSIDA,MELENDEZ,39,3,YES,55440,0,0,0
UNIVIAJE-II,104,1,18478,UNIVERSIDA,REFUGIO,39,6,YES,64620,0,0,0
UNIVIAJE-II,104,1,18478,UNIVERSIDA,CAPRI,39,4,YES,78060,0,0,YES
UNIVIAJE-II,3101,1,18488,CAICEDO,REFUGIO,42,6,YES,44160,0,YES,0
UNIVIAJE-II,3102,1,18488,CAICEDO,CALDAS,42,5,YES,56340,0,0,0
UNIVIAJE-II,3102,1,18488,CAICEDO,CALDAS,42,5,YES,59580,0,0,0
UNIVIAJE-II,3102,1,18488,CAICEDO,CALDAS,42,5,YES,62760,0,0,0
UNIVIAJE-II,3101,1,18488,CAICEDO,SAN BOSCO,42,14,YES,72000,0,0,YES
UNIVIAJE-II,803,1,18494,PAMPALINDA,PAMPALINDA,7,7,YES,35700,0,YES,0
UNIVIAJE-II,803,1,18494,PAMPALINDA,CHIMINANGOS,7,38,YES,64500,0,0,YES
UNIVIAJE-II,3102,1,18496,CAICEDO,UNIVERSIDA,42,39,YES,32700,0,YES,0
UNIVIAJE-II,3101,1,18496,CAICEDO,CALDAS,42,5,YES,40020,0,0,0
UNIVIAJE-II,3102,1,18496,CAICEDO,UNIVERSIDA,42,39,YES,48720,0,0,0
UNIVIAJE-II,3101,1,18496,CAICEDO,CALDAS,42,5,YES,65460,0,0,YES
UNIVIAJE-II,1603,1,18501,SAN BOSCO,CHIMINANGOS,14,38,YES,44640,0,YES,0
UNIVIAJE-II,701,1,18501,REFUGIO,CALDAS,6,5,YES,62760,0,0,0
UNIVIAJE-II,701,1,18501,REFUGIO,CAPRI,6,4,YES,65760,0,0,YES
UNIVIAJE-II,1202,1,18506,TEQUENDAMA,CAPRI,10,4,YES,41580,0,YES,0
UNIVIAJE-II,1201,1,18506,TEQUENDAMA,CALDAS,10,5,YES,60420,0,0,YES
UNIVIAJE-II,1302,1,18509,ESTADIO,REFUGIO,11,6,YES,58740,0,YES,0
UNIVIAJE-II,1303,1,18509,ESTADIO,CAPRI,11,4,YES,80880,0,0,YES
UNIVIAJE-II,3204,1,18526,ERMITA,CALDAS,29,5,YES,40080,0,YES,0
UNIVIAJE-II,3203,1,18526,ERMITA,CAPRI,29,4,YES,68820,0,0,YES
UNIVIAJE-II,4403,1,18534,VERSALLES,REFUGIO,43,6,YES,44700,0,YES,0
UNIVIAJE-II,4401,1,18534,VERSALLES,REFUGIO,43,6,YES,58740,0,0,YES
UNIVIAJE-II,1601,1,18547,SAN BOSCO,REFUGIO,14,6,YES,44760,0,YES,0
UNIVIAJE-II,1601,1,18547,SAN BOSCO,SALOMIA,14,36,YES,47220,0,0,0
UNIVIAJE-II,1601,1,18547,SAN BOSCO,REFUGIO,14,6,YES,62880,0,0,0
UNIVIAJE-II,1601,1,18547,SAN BOSCO,FLORA IND,14,37,YES,68820,0,0,YES
UNIVIAJE-II,1002,1,18550,UND DEPORT,PAMPALINDA,40,7,YES,34560,0,YES,0
UNIVIAJE-II,1002,1,18550,UND DEPORT,CALDAS,40,5,YES,54360,0,0,0
UNIVIAJE-II,1003,1,18550,UND DEPORT,TEQUENDAMA,40,10,YES,81480,0,0,YES
UNIVIAJE-II,3202,1,18556,ERMITA,ERMITA,29,29,YES,23280,0,YES,0
UNIVIAJE-II,3202,1,18556,ERMITA,CALDAS,29,5,YES,36180,0,0,0
UNIVIAJE-II,3202,1,18556,ERMITA,CALDAS,29,5,YES,40440,0,0,0
UNIVIAJE-II,3202,1,18556,ERMITA,PLZ TOROS,29,8,YES,55440,0,0,0
UNIVIAJE-II,3202,1,18556,ERMITA,REFUGIO,29,6,YES,61680,0,0,YES
UNIVIAJE-II,3603,1,18557,POPULAR,CENTRO,35,28,YES,27720,0,YES,0
UNIVIAJE-II,3603,1,18557,POPULAR,POPULAR,35,35,YES,32400,0,0,0
UNIVIAJE-II,3603,1,18557,POPULAR,POPULAR,35,35,YES,53340,0,0,0
UNIVIAJE-II,3603,1,18557,POPULAR,PAMPALINDA,35,7,YES,63300,0,0,0
UNIVIAJE-II,3603,1,18557,POPULAR,FLORA IND,35,37,YES,69660,0,0,0
UNIVIAJE-II,3603,1,18557,POPULAR,POPULAR,35,35,YES,78180,0,0,YES
UNIVIAJE-II,3204,1,18575,ERMITA,REFUGIO,29,6,YES,43200,0,YES,0
UNIVIAJE-II,3203,1,18575,ERMITA,CALDAS,29,5,YES,66420,0,0,0
UNIVIAJE-II,3203,1,18575,ERMITA,CAPRI,29,4,YES,70260,0,0,YES
UNIVIAJE-II,3503,1,18577,SALOMIA,ERMITA,36,29,YES,46860,0,YES,0
UNIVIAJE-II,3503,1,18577,SALOMIA,SALOMIA,36,36,YES,58380,0,0,YES
UNIVIAJE-II,302,1,18603,BUITRERA,REFUGIO,2,6,YES,60660,0,YES,0
UNIVIAJE-II,302,1,18603,BUITRERA,REFUGIO,2,6,YES,68580,0,0,YES
UNIVIAJE-II,1805,1,18609,SUCRE,AMERICAS,23,44,YES,42960,0,YES,0
UNIVIAJE-II,1805,1,18609,SUCRE,SUCRE,23,23,YES,66600,0,0,YES
UNIVIAJE-II,1203,1,18642,TEQUENDAMA,CAPRI,10,4,YES,53160,0,YES,0
UNIVIAJE-II,1203,1,18642,TEQUENDAMA,PAMPALINDA,10,7,YES,63540,0,0,YES
UNIVIAJE-II,3204,1,18649,ERMITA,CALDAS,29,5,YES,43980,0,YES,0
UNIVIAJE-II,3204,1,18649,ERMITA,SALOMIA,29,36,YES,52380,0,0,0
UNIVIAJE-II,2003,1,18649,SAN PEDRO,PAMPALINDA,25,7,YES,62700,0,0,0
UNIVIAJE-II,2001,1,18649,SAN PEDRO,ST LIBRADA,25,13,YES,66600,0,0,YES
UNIVIAJE-II,1203,1,18667,TEQUENDAMA,CAPRI,10,4,YES,40620,0,YES,0
UNIVIAJE-II,1203,1,18667,TEQUENDAMA,CALDAS,10,5,YES,45840,0,0,YES
UNIVIAJE-II,801,1,18674,PAMPALINDA,CALDAS,7,5,YES,33540,0,YES,0
UNIVIAJE-II,803,1,18674,PAMPALINDA,CHIMINANGOS,7,38,YES,57120,0,0,0
UNIVIAJE-II,803,1,18674,PAMPALINDA,UNIVERSIDA,7,39,YES,69480,0,0,0
UNIVIAJE-II,803,1,18674,PAMPALINDA,CHIMINANGOS,7,38,YES,76320,0,0,YES
UNIVIAJE-II,3001,1,18675,CENTRO,CAPRI,28,4,YES,51480,0,YES,0
UNIVIAJE-II,3001,1,18675,CENTRO,CAPRI,28,4,YES,58860,0,0,YES
UNIVIAJE-II,3006,1,18690,CENTRO,CAPRI,28,4,YES,60420,0,YES,0
UNIVIAJE-II,3006,1,18690,CENTRO,CAPRI,28,4,YES,64680,0,0,0
UNIVIAJE-II,3006,1,18690,CENTRO,REFUGIO,28,6,YES,74280,0,0,YES
UNIVIAJE-II,3002,1,18695,CENTRO,CHIMINANGOS,28,38,YES,35040,0,YES,0
UNIVIAJE-II,3002,1,18695,CENTRO,CAPRI,28,4,YES,54420,0,0,0
UNIVIAJE-II,3001,1,18695,CENTRO,CAPRI,28,4,YES,70200,0,0,YES
UNIVIAJE-II,3006,1,18705,CENTRO,CAPRI,28,4,YES,41820,0,YES,0
UNIVIAJE-II,3006,1,18705,CENTRO,CALDAS,28,5,YES,47880,0,0,0
UNIVIAJE-II,3006,1,18705,CENTRO,CAPRI,28,4,YES,50700,0,0,0
UNIVIAJE-II,3006,1,18705,CENTRO,CAPRI,28,4,YES,60960,0,0,0
UNIVIAJE-II,3006,1,18705,CENTRO,CAPRI,28,4,YES,69000,0,0,YES
UNIVIAJE-II,1203,1,18716,TEQUENDAMA,CALDAS,10,5,YES,37800,0,YES,0
UNIVIAJE-II,1203,1,18716,TEQUENDAMA,CAPRI,10,4,YES,46740,0,0,YES
UNIVIAJE-II,1101,1,18725,LIDO,PAMPALINDA,9,7,YES,34620,0,YES,0
UNIVIAJE-II,1101,1,18725,LIDO,PAMPALINDA,9,7,YES,59340,0,0,YES
UNIVIAJE-II,112,1,18726,UNIVERSIDA,CALDAS,39,5,YES,27360,0,YES,0
UNIVIAJE-II,112,1,18726,UNIVERSIDA,MELENDEZ,39,3,YES,55200,0,0,0
UNIVIAJE-II,112,1,18726,UNIVERSIDA,CAPRI,39,4,YES,60660,0,0,0
UNIVIAJE-II,113,1,18726,UNIVERSIDA,CAPRI,39,4,YES,65820,0,0,YES
UNIVIAJE-II,1306,1,18741,ESTADIO,REFUGIO,11,6,YES,40260,0,YES,0
UNIVIAJE-II,1306,1,18741,ESTADIO,CALDAS,11,5,YES,63900,0,0,0
UNIVIAJE-II,1306,1,18741,ESTADIO,CAPRI,11,4,YES,79560,0,0,YES
UNIVIAJE-II,3503,1,18746,SALOMIA,SALOMIA,36,36,YES,30720,0,YES,0
UNIVIAJE-II,3503,1,18746,SALOMIA,SALOMIA,36,36,YES,38460,0,0,0
UNIVIAJE-II,3503,1,18746,SALOMIA,ERMITA,36,29,YES,66360,0,0,YES
UNIVIAJE-II,4401,1,18750,VERSALLES,REFUGIO,43,6,YES,45900,0,YES,0
UNIVIAJE-II,4403,1,18750,VERSALLES,TEQUENDAMA,43,10,YES,47580,0,0,0
UNIVIAJE-II,4403,1,18750,VERSALLES,TEQUENDAMA,43,10,YES,57000,0,0,0
UNIVIAJE-II,4403,1,18750,VERSALLES,CALDAS,43,5,YES,72960,0,0,YES
UNIVIAJE-II,1906,1,18752,PETECUY,REFUGIO,24,6,YES,52020,0,YES,0
UNIVIAJE-II,1904,1,18752,PETECUY,MZ. SABER,24,12,YES,57660,0,0,YES
UNIVIAJE-II,1805,1,18754,SUCRE,RIO CALI,23,30,YES,22080,0,YES,0
UNIVIAJE-II,1805,1,18754,SUCRE,RIO CALI,23,30,YES,49260,0,0,0
UNIVIAJE-II,1805,1,18754,SUCRE,MZ. SABER,23,12,YES,65700,0,0,YES
UNIVIAJE-II,1203,1,18756,TEQUENDAMA,CAPRI,10,4,YES,39120,0,YES,0
UNIVIAJE-II,1202,1,18756,TEQUENDAMA,CAPRI,10,4,YES,50940,0,0,0
UNIVIAJE-II,1203,1,18756,TEQUENDAMA,CAPRI,10,4,YES,59880,0,0,YES
UNIVIAJE-II,3002,1,18760,CENTRO,CAPRI,28,4,YES,41160,0,YES,0
UNIVIAJE-II,3001,1,18760,CENTRO,MELENDEZ,28,3,YES,56340,0,0,YES
UNIVIAJE-II,4601,1,18764,VIPASA,LIDO,46,9,YES,56280,0,YES,0
UNIVIAJE-II,4602,1,18764,VIPASA,LIDO,46,9,YES,63600,0,0,YES
UNIVIAJE-II,1503,1,18775,ST LIBRADA,CALDAS,13,5,YES,31080,0,YES,0
UNIVIAJE-II,1503,1,18775,ST LIBRADA,UNIVERSIDA,13,39,YES,57480,0,0,0
UNIVIAJE-II,1503,1,18775,ST LIBRADA,CHIMINANGOS,13,38,YES,69600,0,0,YES
UNIVIAJE-II,1202,1,18781,TEQUENDAMA,PAMPALINDA,10,7,YES,22920,0,YES,0
UNIVIAJE-II,1203,1,18781,TEQUENDAMA,CALDAS,10,5,YES,62880,0,0,YES
UNIVIAJE-II,3006,1,18782,CENTRO,REFUGIO,28,6,YES,36840,0,YES,0
UNIVIAJE-II,3006,1,18782,CENTRO,MELENDEZ,28,3,YES,55740,0,0,0
UNIVIAJE-II,3006,1,18782,CENTRO,CAPRI,28,4,YES,63060,0,0,YES
UNIVIAJE-II,302,1,18804,BUITRERA,PAMPALINDA,2,7,YES,62700,0,YES,0
UNIVIAJE-II,302,1,18804,BUITRERA,PAMPALINDA,2,7,YES,65880,0,0,0
UNIVIAJE-II,302,1,18804,BUITRERA,UNIVERSIDA,2,39,YES,73560,0,0,YES
UNIVIAJE-II,1201,1,18820,TEQUENDAMA,REFUGIO,10,6,YES,32880,0,YES,0
UNIVIAJE-II,1202,1,18820,TEQUENDAMA,REFUGIO,10,6,YES,72720,0,0,YES
UNIVIAJE-II,3503,1,18821,SALOMIA,PLZ TOROS,36,8,YES,30240,0,YES,0
UNIVIAJE-II,3503,1,18821,SALOMIA,T. CALI,36,26,YES,32940,0,0,YES
UNIVIAJE-II,4403,1,18825,VERSALLES,CHIMINANGOS,43,38,YES,38220,0,YES,0
UNIVIAJE-II,4403,1,18825,VERSALLES,PAMPALINDA,43,7,YES,61260,0,0,0
UNIVIAJE-II,4403,1,18825,VERSALLES,CALDAS,43,5,YES,74700,0,0,YES
UNIVIAJE-II,1203,1,18833,TEQUENDAMA,REFUGIO,10,6,YES,25440,0,YES,0
UNIVIAJE-II,1203,1,18833,TEQUENDAMA,CAPRI,10,4,YES,53520,0,0,0
