PRODUCTO,INTEGRACION,VEH_ID,QPAX,CRD_SNR,O_ESTACION,D_ESTACION,O_ID_ESTACION,D_ID_ESTACION,TRONCAL,HORA_MATSIM,1_USO,START,END
UNIVIAJE-II,,3203,1,39175,ERMITA,0,29,0,YES,62880,0,0,0
UNIVIAJE-II,,3204,1,39175,ERMITA,0,29,0,YES,77040,0,0,YES
UNIVIAJE-II,,3202,1,39185,ERMITA,0,29,0,YES,35940,0,YES,0
UNIVIAJE-II,,3202,1,39185,ERMITA,0,29,0,YES,41940,0,0,0
UNIVIAJE-II,,3202,1,39185,ERMITA,0,29,0,YES,64500,0,0,YES
UNIVIAJE-II,,1202,1,39189,TEQUENDAMA,0,10,0,YES,25440,0,YES,0
UNIVIAJE-II,,1203,1,39189,TEQUENDAMA,0,10,0,YES,61680,0,0,YES
UNIVIAJE-II,,1301,1,39190,ESTADIO,0,11,0,YES,75480,0,YES,0
UNIVIAJE-II,,1303,1,39190,ESTADIO,0,11,0,YES,80100,0,0,YES
UNIVIAJE-II,,3204,1,39191,ERMITA,0,29,0,YES,40200,0,YES,0
UNIVIAJE-II,,3204,1,39191,ERMITA,0,29,0,YES,62280,0,0,0
UNIVIAJE-II,,3204,1,39191,ERMITA,0,29,0,YES,66000,0,0,0
UNIVIAJE-II,,3204,1,39191,ERMITA,0,29,0,YES,75300,0,0,YES
UNIVIAJE-II,,1101,1,39193,LIDO,0,9,0,YES,36060,0,YES,0
UNIVIAJE-II,,1103,1,39193,LIDO,0,9,0,YES,58980,0,0,YES
UNIVIAJE-II,,3202,1,39195,ERMITA,0,29,0,YES,59940,0,YES,0
UNIVIAJE-II,,3202,1,39195,ERMITA,0,29,0,YES,74640,0,0,YES
UNIVIAJE-II,,4303,1,39196,AMERICAS,0,44,0,YES,70740,0,YES,0
UNIVIAJE-II,,4303,1,39196,AMERICAS,0,44,0,YES,80640,0,0,YES
UNIVIAJE-II,,4203,1,39202,T. CALI,0,26,0,YES,65100,0,YES,0
UNIVIAJE-II,,4203,1,39202,T. CALI,0,26,0,YES,75540,0,0,YES
UNIVIAJE-II,,1306,1,39203,ESTADIO,0,11,0,YES,29640,0,YES,0
UNIVIAJE-II,,1304,1,39203,ESTADIO,0,11,0,YES,65580,0,0,0
UNIVIAJE-II,,1304,1,39203,ESTADIO,0,11,0,YES,78420,0,0,YES
UNIVIAJE-II,,6103,1,39208,TERMINAL MENGA,0,56,0,YES,21000,0,YES,0
UNIVIAJE-II,,6104,1,39208,TERMINAL MENGA,0,56,0,YES,25380,0,0,0
UNIVIAJE-II,,6104,1,39208,TERMINAL MENGA,0,56,0,YES,51840,0,0,0
UNIVIAJE-II,,6103,1,39208,TERMINAL MENGA,0,56,0,YES,60360,0,0,0
UNIVIAJE-II,,6104,1,39208,TERMINAL MENGA,0,56,0,YES,65100,0,0,0
UNIVIAJE-II,,6103,1,39208,TERMINAL MENGA,0,56,0,YES,73980,0,0,YES
UNIVIAJE-II,,2006,1,39216,SAN PEDRO,0,25,0,YES,26520,0,YES,0
UNIVIAJE-II,,2006,1,39216,SAN PEDRO,0,25,0,YES,60840,0,0,0
UNIVIAJE-II,,2006,1,39216,SAN PEDRO,0,25,0,YES,68520,0,0,YES
UNIVIAJE-II,,1906,1,39230,PETECUY,0,24,0,YES,37680,0,YES,0
UNIVIAJE-II,,1906,1,39230,PETECUY,0,24,0,YES,68220,0,0,YES
UNIVIAJE-II,,3703,1,39233,MANZANARES,0,34,0,YES,26880,0,YES,0
UNIVIAJE-II,,3703,1,39233,MANZANARES,0,34,0,YES,37680,0,0,0
UNIVIAJE-II,,3703,1,39233,MANZANARES,0,34,0,YES,56580,0,0,0
UNIVIAJE-II,,3703,1,39233,MANZANARES,0,34,0,YES,80160,0,0,YES
UNIVIAJE-II,,1906,1,39241,PETECUY,0,24,0,YES,57120,0,YES,0
UNIVIAJE-II,,1906,1,39241,PETECUY,0,24,0,YES,67800,0,0,YES
UNIVIAJE-II,,1303,1,39243,ESTADIO,0,11,0,YES,23580,0,YES,0
UNIVIAJE-II,,1303,1,39243,ESTADIO,0,11,0,YES,36900,0,0,0
UNIVIAJE-II,,1303,1,39243,ESTADIO,0,11,0,YES,46560,0,0,0
UNIVIAJE-II,,1303,1,39243,ESTADIO,0,11,0,YES,57420,0,0,0
UNIVIAJE-II,,1302,1,39243,ESTADIO,0,11,0,YES,66960,0,0,0
UNIVIAJE-II,,1303,1,39243,ESTADIO,0,11,0,YES,77640,0,0,YES
UNIVIAJE-II,,3303,1,39244,CHIMINANGOS,0,38,0,YES,24720,0,YES,0
UNIVIAJE-II,,3303,1,39244,CHIMINANGOS,0,38,0,YES,26580,0,0,0
UNIVIAJE-II,,3303,1,39244,CHIMINANGOS,0,38,0,YES,34860,0,0,0
UNIVIAJE-II,,3301,1,39244,CHIMINANGOS,0,38,0,YES,37860,0,0,0
UNIVIAJE-II,,3301,1,39244,CHIMINANGOS,0,38,0,YES,42000,0,0,0
UNIVIAJE-II,,3301,1,39244,CHIMINANGOS,0,38,0,YES,48780,0,0,0
UNIVIAJE-II,,3303,1,39244,CHIMINANGOS,0,38,0,YES,50280,0,0,0
UNIVIAJE-II,,3303,1,39244,CHIMINANGOS,0,38,0,YES,54960,0,0,0
UNIVIAJE-II,,3303,1,39244,CHIMINANGOS,0,38,0,YES,62580,0,0,0
UNIVIAJE-II,,3303,1,39244,CHIMINANGOS,0,38,0,YES,67560,0,0,0
UNIVIAJE-II,,3303,1,39244,CHIMINANGOS,0,38,0,YES,70500,0,0,YES
UNIVIAJE-II,,3301,1,39247,CHIMINANGOS,0,38,0,YES,25800,0,YES,0
UNIVIAJE-II,,3303,1,39247,CHIMINANGOS,0,38,0,YES,32220,0,0,0
UNIVIAJE-II,,3301,1,39247,CHIMINANGOS,0,38,0,YES,36180,0,0,0
UNIVIAJE-II,,3303,1,39247,CHIMINANGOS,0,38,0,YES,40740,0,0,0
UNIVIAJE-II,,3303,1,39247,CHIMINANGOS,0,38,0,YES,64020,0,0,0
UNIVIAJE-II,,3303,1,39247,CHIMINANGOS,0,38,0,YES,68340,0,0,0
UNIVIAJE-II,,3303,1,39247,CHIMINANGOS,0,38,0,YES,79560,0,0,YES
UNIVIAJE-II,,1306,1,39248,ESTADIO,0,11,0,YES,38700,0,YES,0
UNIVIAJE-II,,1306,1,39248,ESTADIO,0,11,0,YES,63720,0,0,0
UNIVIAJE-II,,1306,1,39248,ESTADIO,0,11,0,YES,79860,0,0,YES
UNIVIAJE-II,,1203,1,39250,TEQUENDAMA,0,10,0,YES,40500,0,YES,0
UNIVIAJE-II,,1203,1,39250,TEQUENDAMA,0,10,0,YES,46380,0,0,0
UNIVIAJE-II,,1203,1,39250,TEQUENDAMA,0,10,0,YES,69240,0,0,YES
UNIVIAJE-II,,504,1,39252,CAPRI,0,4,0,YES,23760,0,YES,0
UNIVIAJE-II,,504,1,39252,CAPRI,0,4,0,YES,33060,0,0,0
UNIVIAJE-II,,504,1,39252,CAPRI,0,4,0,YES,34920,0,0,0
UNIVIAJE-II,,504,1,39252,CAPRI,0,4,0,YES,39360,0,0,0
UNIVIAJE-II,,504,1,39252,CAPRI,0,4,0,YES,49080,0,0,0
UNIVIAJE-II,,504,1,39252,CAPRI,0,4,0,YES,50220,0,0,0
UNIVIAJE-II,,504,1,39252,CAPRI,0,4,0,YES,55560,0,0,0
UNIVIAJE-II,,504,1,39252,CAPRI,0,4,0,YES,58020,0,0,0
UNIVIAJE-II,,504,1,39252,CAPRI,0,4,0,YES,61440,0,0,0
UNIVIAJE-II,,504,1,39252,CAPRI,0,4,0,YES,66180,0,0,0
UNIVIAJE-II,,504,1,39252,CAPRI,0,4,0,YES,69060,0,0,0
UNIVIAJE-II,,504,1,39252,CAPRI,0,4,0,YES,78420,0,0,YES
UNIVIAJE-II,,1203,1,39259,TEQUENDAMA,0,10,0,YES,35520,0,YES,0
UNIVIAJE-II,,1203,1,39259,TEQUENDAMA,0,10,0,YES,46140,0,0,YES
UNIVIAJE-II,,1306,1,39261,ESTADIO,0,11,0,YES,32520,0,YES,0
UNIVIAJE-II,,1304,1,39261,ESTADIO,0,11,0,YES,63660,0,0,0
UNIVIAJE-II,,1306,1,39261,ESTADIO,0,11,0,YES,80040,0,0,YES
UNIVIAJE-II,,803,1,39262,PAMPALINDA,0,7,0,YES,28380,0,YES,0
UNIVIAJE-II,,803,1,39262,PAMPALINDA,0,7,0,YES,64020,0,0,0
UNIVIAJE-II,,801,1,39262,PAMPALINDA,0,7,0,YES,77220,0,0,YES
UNIVIAJE-II,,1306,1,39263,ESTADIO,0,11,0,YES,60300,0,YES,0
UNIVIAJE-II,,1304,1,39263,ESTADIO,0,11,0,YES,76620,0,0,YES
UNIVIAJE-II,,3204,1,39268,ERMITA,0,29,0,YES,44820,0,YES,0
UNIVIAJE-II,,3203,1,39268,ERMITA,0,29,0,YES,59280,0,0,0
UNIVIAJE-II,,3204,1,39268,ERMITA,0,29,0,YES,65460,0,0,0
UNIVIAJE-II,,3203,1,39268,ERMITA,0,29,0,YES,76020,0,0,YES
UNIVIAJE-II,,803,1,39272,PAMPALINDA,0,7,0,YES,40500,0,YES,0
UNIVIAJE-II,,803,1,39272,PAMPALINDA,0,7,0,YES,64260,0,0,0
UNIVIAJE-II,,801,1,39272,PAMPALINDA,0,7,0,YES,74520,0,0,YES
UNIVIAJE-II,,1202,1,39274,TEQUENDAMA,0,10,0,YES,49260,0,YES,0
UNIVIAJE-II,,1202,1,39274,TEQUENDAMA,0,10,0,YES,60000,0,0,YES
UNIVIAJE-II,,1201,1,39276,TEQUENDAMA,0,10,0,YES,58260,0,YES,0
UNIVIAJE-II,,1202,1,39276,TEQUENDAMA,0,10,0,YES,67440,0,0,YES
UNIVIAJE-II,,1904,1,39281,PETECUY,0,24,0,YES,48420,0,YES,0
UNIVIAJE-II,,1904,1,39281,PETECUY,0,24,0,YES,68460,0,0,YES
UNIVIAJE-II,,1906,1,39283,PETECUY,0,24,0,YES,34740,0,YES,0
UNIVIAJE-II,,1904,1,39283,PETECUY,0,24,0,YES,66240,0,0,YES
UNIVIAJE-II,,1306,1,39292,ESTADIO,0,11,0,YES,72060,0,YES,0
UNIVIAJE-II,,1304,1,39292,ESTADIO,0,11,0,YES,81900,0,0,YES
UNIVIAJE-II,,603,1,39294,CALDAS,0,5,0,YES,40320,0,YES,0
UNIVIAJE-II,,602,1,39294,CALDAS,0,5,0,YES,53700,0,0,0
UNIVIAJE-II,,603,1,39294,CALDAS,0,5,0,YES,59340,0,0,0
UNIVIAJE-II,,603,1,39294,CALDAS,0,5,0,YES,65520,0,0,0
UNIVIAJE-II,,603,1,39294,CALDAS,0,5,0,YES,70020,0,0,0
UNIVIAJE-II,,603,1,39294,CALDAS,0,5,0,YES,74400,0,0,YES
UNIVIAJE-II,,1202,1,39306,TEQUENDAMA,0,10,0,YES,57900,0,YES,0
UNIVIAJE-II,,1202,1,39306,TEQUENDAMA,0,10,0,YES,61440,0,0,YES
UNIVIAJE-II,,1304,1,39308,ESTADIO,0,11,0,YES,38940,0,YES,0
UNIVIAJE-II,,1306,1,39308,ESTADIO,0,11,0,YES,70080,0,0,YES
UNIVIAJE-II,,1203,1,39311,TEQUENDAMA,0,10,0,YES,41940,0,YES,0
UNIVIAJE-II,,1203,1,39311,TEQUENDAMA,0,10,0,YES,55380,0,0,0
UNIVIAJE-II,,1203,1,39311,TEQUENDAMA,0,10,0,YES,58560,0,0,0
UNIVIAJE-II,,1202,1,39311,TEQUENDAMA,0,10,0,YES,70260,0,0,YES
UNIVIAJE-II,,2003,1,39316,SAN PEDRO,0,25,0,YES,29220,0,YES,0
UNIVIAJE-II,,2003,1,39316,SAN PEDRO,0,25,0,YES,57480,0,0,YES
UNIVIAJE-II,,3202,1,39322,ERMITA,0,29,0,YES,37260,0,YES,0
UNIVIAJE-II,,3202,1,39322,ERMITA,0,29,0,YES,45000,0,0,0
UNIVIAJE-II,,3202,1,39322,ERMITA,0,29,0,YES,54240,0,0,0
UNIVIAJE-II,,3202,1,39322,ERMITA,0,29,0,YES,61680,0,0,YES
UNIVIAJE-II,,3001,1,39323,CENTRO,0,28,0,YES,47160,0,YES,0
UNIVIAJE-II,,3002,1,39323,CENTRO,0,28,0,YES,59040,0,0,YES
UNIVIAJE-II,,3202,1,39332,ERMITA,0,29,0,YES,37080,0,YES,0
UNIVIAJE-II,,3202,1,39332,ERMITA,0,29,0,YES,45060,0,0,0
UNIVIAJE-II,,3202,1,39332,ERMITA,0,29,0,YES,54000,0,0,0
UNIVIAJE-II,,3202,1,39332,ERMITA,0,29,0,YES,60540,0,0,YES
UNIVIAJE-II,,2003,1,39349,SAN PEDRO,0,25,0,YES,62640,0,YES,0
UNIVIAJE-II,,2003,1,39349,SAN PEDRO,0,25,0,YES,67020,0,0,YES
UNIVIAJE-II,,3303,1,39353,CHIMINANGOS,0,38,0,YES,24840,0,YES,0
UNIVIAJE-II,,3303,1,39353,CHIMINANGOS,0,38,0,YES,27780,0,0,0
UNIVIAJE-II,,3303,1,39353,CHIMINANGOS,0,38,0,YES,29100,0,0,0
UNIVIAJE-II,,3303,1,39353,CHIMINANGOS,0,38,0,YES,29700,0,0,0
UNIVIAJE-II,,3303,1,39353,CHIMINANGOS,0,38,0,YES,34440,0,0,0
UNIVIAJE-II,,3303,1,39353,CHIMINANGOS,0,38,0,YES,37740,0,0,0
UNIVIAJE-II,,3301,1,39353,CHIMINANGOS,0,38,0,YES,64080,0,0,0
UNIVIAJE-II,,3301,1,39353,CHIMINANGOS,0,38,0,YES,67260,0,0,0
UNIVIAJE-II,,3303,1,39353,CHIMINANGOS,0,38,0,YES,77520,0,0,YES
UNIVIAJE-II,,1303,1,39358,ESTADIO,0,11,0,YES,32580,0,YES,0
UNIVIAJE-II,,1302,1,39358,ESTADIO,0,11,0,YES,39240,0,0,0
UNIVIAJE-II,,1303,1,39358,ESTADIO,0,11,0,YES,74520,0,0,0
UNIVIAJE-II,,1303,1,39358,ESTADIO,0,11,0,YES,78840,0,0,YES
UNIVIAJE-II,,603,1,39359,CALDAS,0,5,0,YES,24900,0,YES,0
UNIVIAJE-II,,603,1,39359,CALDAS,0,5,0,YES,32160,0,0,0
UNIVIAJE-II,,603,1,39359,CALDAS,0,5,0,YES,44520,0,0,0
UNIVIAJE-II,,602,1,39359,CALDAS,0,5,0,YES,55020,0,0,0
UNIVIAJE-II,,602,1,39359,CALDAS,0,5,0,YES,61560,0,0,0
UNIVIAJE-II,,603,1,39359,CALDAS,0,5,0,YES,67800,0,0,0
UNIVIAJE-II,,603,1,39359,CALDAS,0,5,0,YES,73380,0,0,YES
UNIVIAJE-II,,4201,1,39362,T. CALI,0,26,0,YES,63300,0,YES,0
UNIVIAJE-II,,4203,1,39362,T. CALI,0,26,0,YES,81960,0,0,YES
UNIVIAJE-II,,302,1,39365,BUITRERA,0,2,0,YES,34500,0,YES,0
UNIVIAJE-II,,302,1,39365,BUITRERA,0,2,0,YES,51540,0,0,0
UNIVIAJE-II,,302,1,39365,BUITRERA,0,2,0,YES,65220,0,0,YES
UNIVIAJE-II,,1906,1,39367,PETECUY,0,24,0,YES,37980,0,YES,0
UNIVIAJE-II,,1904,1,39367,PETECUY,0,24,0,YES,66960,0,0,YES
UNIVIAJE-II,,801,1,39368,PAMPALINDA,0,7,0,YES,34860,0,YES,0
UNIVIAJE-II,,803,1,39368,PAMPALINDA,0,7,0,YES,56280,0,0,0
UNIVIAJE-II,,803,1,39368,PAMPALINDA,0,7,0,YES,71880,0,0,YES
UNIVIAJE-II,,3503,1,39375,SALOMIA,0,36,0,YES,28800,0,YES,0
UNIVIAJE-II,,3503,1,39375,SALOMIA,0,36,0,YES,48540,0,0,0
UNIVIAJE-II,,3503,1,39375,SALOMIA,0,36,0,YES,57660,0,0,YES
UNIVIAJE-II,,4403,1,39376,VERSALLES,0,43,0,YES,36660,0,YES,0
UNIVIAJE-II,,4403,1,39376,VERSALLES,0,43,0,YES,60780,0,0,YES
UNIVIAJE-II,,1304,1,39377,ESTADIO,0,11,0,YES,34860,0,YES,0
UNIVIAJE-II,,1306,1,39377,ESTADIO,0,11,0,YES,70860,0,0,YES
UNIVIAJE-II,,1503,1,39380,ST LIBRADA,0,13,0,YES,29580,0,YES,0
UNIVIAJE-II,,1503,1,39380,ST LIBRADA,0,13,0,YES,39480,0,0,0
UNIVIAJE-II,,1503,1,39380,ST LIBRADA,0,13,0,YES,48180,0,0,0
UNIVIAJE-II,,1503,1,39380,ST LIBRADA,0,13,0,YES,58080,0,0,YES
UNIVIAJE-II,,3303,1,39384,CHIMINANGOS,0,38,0,YES,25320,0,YES,0
UNIVIAJE-II,,3303,1,39384,CHIMINANGOS,0,38,0,YES,26940,0,0,0
UNIVIAJE-II,,3303,1,39384,CHIMINANGOS,0,38,0,YES,31560,0,0,0
UNIVIAJE-II,,3301,1,39384,CHIMINANGOS,0,38,0,YES,34020,0,0,0
UNIVIAJE-II,,3301,1,39384,CHIMINANGOS,0,38,0,YES,41820,0,0,0
UNIVIAJE-II,,3303,1,39384,CHIMINANGOS,0,38,0,YES,45000,0,0,0
UNIVIAJE-II,,3303,1,39384,CHIMINANGOS,0,38,0,YES,47520,0,0,0
UNIVIAJE-II,,3303,1,39384,CHIMINANGOS,0,38,0,YES,51420,0,0,0
UNIVIAJE-II,,3303,1,39384,CHIMINANGOS,0,38,0,YES,52440,0,0,0
UNIVIAJE-II,,3303,1,39384,CHIMINANGOS,0,38,0,YES,56640,0,0,0
UNIVIAJE-II,,3303,1,39384,CHIMINANGOS,0,38,0,YES,57840,0,0,0
UNIVIAJE-II,,3301,1,39384,CHIMINANGOS,0,38,0,YES,61620,0,0,0
UNIVIAJE-II,,3303,1,39384,CHIMINANGOS,0,38,0,YES,64380,0,0,0
UNIVIAJE-II,,3303,1,39384,CHIMINANGOS,0,38,0,YES,76800,0,0,YES
UNIVIAJE-II,,1201,1,39386,TEQUENDAMA,0,10,0,YES,53460,0,YES,0
UNIVIAJE-II,,1203,1,39386,TEQUENDAMA,0,10,0,YES,70200,0,0,YES
UNIVIAJE-II,,3002,1,39387,CENTRO,0,28,0,YES,48420,0,YES,0
UNIVIAJE-II,,3001,1,39387,CENTRO,0,28,0,YES,59580,0,0,YES
UNIVIAJE-II,,3002,1,39390,CENTRO,0,28,0,YES,49140,0,YES,0
UNIVIAJE-II,,3001,1,39390,CENTRO,0,28,0,YES,58020,0,0,YES
UNIVIAJE-II,,3006,1,39391,CENTRO,0,28,0,YES,20580,0,YES,0
UNIVIAJE-II,,3006,1,39391,CENTRO,0,28,0,YES,34920,0,0,0
UNIVIAJE-II,,3006,1,39391,CENTRO,0,28,0,YES,40260,0,0,0
UNIVIAJE-II,,3006,1,39391,CENTRO,0,28,0,YES,43560,0,0,0
UNIVIAJE-II,,3006,1,39391,CENTRO,0,28,0,YES,55080,0,0,0
UNIVIAJE-II,,3006,1,39391,CENTRO,0,28,0,YES,62400,0,0,0
UNIVIAJE-II,,3006,1,39391,CENTRO,0,28,0,YES,79260,0,0,YES
UNIVIAJE-II,,3303,1,39393,CHIMINANGOS,0,38,0,YES,19320,0,YES,0
UNIVIAJE-II,,3301,1,39393,CHIMINANGOS,0,38,0,YES,24300,0,0,0
UNIVIAJE-II,,3301,1,39393,CHIMINANGOS,0,38,0,YES,32280,0,0,0
UNIVIAJE-II,,3303,1,39393,CHIMINANGOS,0,38,0,YES,64260,0,0,0
UNIVIAJE-II,,3303,1,39393,CHIMINANGOS,0,38,0,YES,67560,0,0,0
UNIVIAJE-II,,3303,1,39393,CHIMINANGOS,0,38,0,YES,79020,0,0,YES
UNIVIAJE-II,,402,1,39394,MELENDEZ,0,3,0,YES,19020,0,YES,0
UNIVIAJE-II,,402,1,39394,MELENDEZ,0,3,0,YES,26040,0,0,0
UNIVIAJE-II,,402,1,39394,MELENDEZ,0,3,0,YES,29460,0,0,0
UNIVIAJE-II,,402,1,39394,MELENDEZ,0,3,0,YES,32040,0,0,0
UNIVIAJE-II,,402,1,39394,MELENDEZ,0,3,0,YES,35520,0,0,0
UNIVIAJE-II,,402,1,39394,MELENDEZ,0,3,0,YES,41160,0,0,0
UNIVIAJE-II,,402,1,39394,MELENDEZ,0,3,0,YES,56160,0,0,0
UNIVIAJE-II,,402,1,39394,MELENDEZ,0,3,0,YES,58440,0,0,0
UNIVIAJE-II,,402,1,39394,MELENDEZ,0,3,0,YES,65460,0,0,0
UNIVIAJE-II,,402,1,39394,MELENDEZ,0,3,0,YES,73140,0,0,YES
UNIVIAJE-II,,1306,1,39395,ESTADIO,0,11,0,YES,30480,0,YES,0
UNIVIAJE-II,,1306,1,39395,ESTADIO,0,11,0,YES,58200,0,0,0
UNIVIAJE-II,,1306,1,39395,ESTADIO,0,11,0,YES,78840,0,0,YES
UNIVIAJE-II,,1704,1,39400,SAN PASCUA,0,15,0,YES,20460,0,YES,0
UNIVIAJE-II,,1704,1,39400,SAN PASCUA,0,15,0,YES,43800,0,0,YES
UNIVIAJE-II,,4403,1,39412,VERSALLES,0,43,0,YES,32520,0,YES,0
UNIVIAJE-II,,4401,1,39412,VERSALLES,0,43,0,YES,59760,0,0,YES
UNIVIAJE-II,,112,1,39413,UNIVERSIDA,0,39,0,YES,22500,0,YES,0
UNIVIAJE-II,,112,1,39413,UNIVERSIDA,0,39,0,YES,41940,0,0,0
UNIVIAJE-II,,112,1,39413,UNIVERSIDA,0,39,0,YES,63480,0,0,0
UNIVIAJE-II,,113,1,39413,UNIVERSIDA,0,39,0,YES,69540,0,0,YES
UNIVIAJE-II,,1904,1,39419,PETECUY,0,24,0,YES,51600,0,YES,0
UNIVIAJE-II,,1906,1,39419,PETECUY,0,24,0,YES,59520,0,0,YES
UNIVIAJE-II,,104,1,39424,UNIVERSIDA,0,39,0,YES,33060,0,YES,0
UNIVIAJE-II,,104,1,39424,UNIVERSIDA,0,39,0,YES,46500,0,0,0
UNIVIAJE-II,,104,1,39424,UNIVERSIDA,0,39,0,YES,52440,0,0,0
UNIVIAJE-II,,104,1,39424,UNIVERSIDA,0,39,0,YES,60720,0,0,0
UNIVIAJE-II,,104,1,39424,UNIVERSIDA,0,39,0,YES,68340,0,0,YES
UNIVIAJE-II,,1002,1,39425,UND DEPORT,0,40,0,YES,28920,0,YES,0
UNIVIAJE-II,,1002,1,39425,UND DEPORT,0,40,0,YES,63240,0,0,0
UNIVIAJE-II,,1003,1,39425,UND DEPORT,0,40,0,YES,73500,0,0,YES
UNIVIAJE-II,,1203,1,39426,TEQUENDAMA,0,10,0,YES,38700,0,YES,0
UNIVIAJE-II,,1203,1,39426,TEQUENDAMA,0,10,0,YES,53580,0,0,0
UNIVIAJE-II,,1203,1,39426,TEQUENDAMA,0,10,0,YES,58440,0,0,0
UNIVIAJE-II,,1202,1,39426,TEQUENDAMA,0,10,0,YES,67440,0,0,YES
UNIVIAJE-II,,1303,1,39429,ESTADIO,0,11,0,YES,76020,0,YES,0
UNIVIAJE-II,,1302,1,39429,ESTADIO,0,11,0,YES,78540,0,0,YES
UNIVIAJE-II,,3503,1,39436,SALOMIA,0,36,0,YES,29280,0,YES,0
UNIVIAJE-II,,3503,1,39436,SALOMIA,0,36,0,YES,39840,0,0,0
UNIVIAJE-II,,3503,1,39436,SALOMIA,0,36,0,YES,59700,0,0,YES
UNIVIAJE-II,,3002,1,39441,CENTRO,0,28,0,YES,43920,0,YES,0
UNIVIAJE-II,,3002,1,39441,CENTRO,0,28,0,YES,54600,0,0,YES
UNIVIAJE-II,,1101,1,39443,LIDO,0,9,0,YES,37800,0,YES,0
UNIVIAJE-II,,1103,1,39443,LIDO,0,9,0,YES,60300,0,0,YES
UNIVIAJE-II,,3002,1,39445,CENTRO,0,28,0,YES,49440,0,YES,0
UNIVIAJE-II,,3002,1,39445,CENTRO,0,28,0,YES,60660,0,0,YES
UNIVIAJE-II,,1306,1,39446,ESTADIO,0,11,0,YES,43200,0,YES,0
UNIVIAJE-II,,1306,1,39446,ESTADIO,0,11,0,YES,64560,0,0,YES
UNIVIAJE-II,,2003,1,39451,SAN PEDRO,0,25,0,YES,46500,0,YES,0
UNIVIAJE-II,,2003,1,39451,SAN PEDRO,0,25,0,YES,51720,0,0,YES
UNIVIAJE-II,,302,1,39454,BUITRERA,0,2,0,YES,62160,0,YES,0
UNIVIAJE-II,,302,1,39454,BUITRERA,0,2,0,YES,67320,0,0,YES
UNIVIAJE-II,,1906,1,39455,PETECUY,0,24,0,YES,36900,0,YES,0
UNIVIAJE-II,,1906,1,39455,PETECUY,0,24,0,YES,66360,0,0,YES
UNIVIAJE-II,,3002,1,39456,CENTRO,0,28,0,YES,35340,0,YES,0
UNIVIAJE-II,,3002,1,39456,CENTRO,0,28,0,YES,65760,0,0,0
UNIVIAJE-II,,3002,1,39456,CENTRO,0,28,0,YES,71700,0,0,YES
UNIVIAJE-II,,1002,1,39464,UND DEPORT,0,40,0,YES,29400,0,YES,0
UNIVIAJE-II,,1002,1,39464,UND DEPORT,0,40,0,YES,61500,0,0,0
UNIVIAJE-II,,1003,1,39464,UND DEPORT,0,40,0,YES,75840,0,0,YES
UNIVIAJE-II,,903,1,39465,PLZ TOROS,0,8,0,YES,28500,0,YES,0
UNIVIAJE-II,,903,1,39465,PLZ TOROS,0,8,0,YES,35640,0,0,0
UNIVIAJE-II,,903,1,39465,PLZ TOROS,0,8,0,YES,81240,0,0,YES
UNIVIAJE-II,,4401,1,39466,VERSALLES,0,43,0,YES,41520,0,YES,0
UNIVIAJE-II,,4403,1,39466,VERSALLES,0,43,0,YES,48240,0,0,YES
UNIVIAJE-II,,3204,1,39468,ERMITA,0,29,0,YES,43740,0,YES,0
UNIVIAJE-II,,3203,1,39468,ERMITA,0,29,0,YES,46920,0,0,0
UNIVIAJE-II,,3204,1,39468,ERMITA,0,29,0,YES,49440,0,0,0
UNIVIAJE-II,,3204,1,39468,ERMITA,0,29,0,YES,55800,0,0,0
UNIVIAJE-II,,3204,1,39468,ERMITA,0,29,0,YES,58680,0,0,0
UNIVIAJE-II,,3203,1,39468,ERMITA,0,29,0,YES,65640,0,0,YES
UNIVIAJE-II,,104,1,39471,UNIVERSIDA,0,39,0,YES,26520,0,YES,0
UNIVIAJE-II,,104,1,39471,UNIVERSIDA,0,39,0,YES,29700,0,0,0
UNIVIAJE-II,,104,1,39471,UNIVERSIDA,0,39,0,YES,47880,0,0,0
UNIVIAJE-II,,104,1,39471,UNIVERSIDA,0,39,0,YES,52020,0,0,0
UNIVIAJE-II,,104,1,39471,UNIVERSIDA,0,39,0,YES,62340,0,0,0
UNIVIAJE-II,,104,1,39471,UNIVERSIDA,0,39,0,YES,68580,0,0,0
UNIVIAJE-II,,104,1,39471,UNIVERSIDA,0,39,0,YES,81300,0,0,YES
UNIVIAJE-II,,1503,1,39472,ST LIBRADA,0,13,0,YES,26220,0,YES,0
UNIVIAJE-II,,1503,1,39472,ST LIBRADA,0,13,0,YES,38520,0,0,0
UNIVIAJE-II,,1503,1,39472,ST LIBRADA,0,13,0,YES,56880,0,0,YES
UNIVIAJE-II,,3102,1,39477,CAICEDO,0,42,0,YES,33900,0,YES,0
UNIVIAJE-II,,3101,1,39477,CAICEDO,0,42,0,YES,39180,0,0,0
UNIVIAJE-II,,3102,1,39477,CAICEDO,0,42,0,YES,66900,0,0,YES
UNIVIAJE-II,,4403,1,39479,VERSALLES,0,43,0,YES,32880,0,YES,0
UNIVIAJE-II,,4403,1,39479,VERSALLES,0,43,0,YES,59940,0,0,0
UNIVIAJE-II,,4401,1,39479,VERSALLES,0,43,0,YES,73620,0,0,YES
UNIVIAJE-II,,3403,1,39481,FLORA IND,0,37,0,YES,25440,0,YES,0
